Date,Title,Lehrstuhl,Description,Link
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"03.04.17 DFG-Projekt von Prof. Dr. Nadine Gatzert bewilligt
Die DFG fördert ein neues Forschungsprojekt von Prof. Dr. Nadine Gatzert, Inhaberin des Lehrstuhls für Versicherungswirtschaft und Risikomanagement an der FAU, zu dem Thema “Assessing Spillover Effects from the Insurance Industry’s Perspective”. In dem Forschungsprojekt sollen brancheninterne und -übergreifende Spillover-Effekte im Finanzdienstleistungsbereich aufgrund von Reputationsschadenereignissen aus Sicht der Versicherungsbranche analysiert werden. Die adäquate Modellierung dieser Risiken ist nicht nur höchst relevant für das (finanziell) betroffene Einzelunternehmen, sondern auch für Investoren mit Portfolios bestehend aus Aktien von Finanzdienstleistungsunternehmen sowie für mögliche Risikokonzentrationen in Versicherungsportfolios mit Verträgen zur Absicherung von operationellen Risiken und Reputations-Spillover-Risiken.",NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"Prof. Dr. Nadine Gatzert in die Bayerische Akademie der Wissenschaften berufen
Prof. Dr. Nadine Gatzert, Inhaberin des Lehrstuhls für Versicherungswirtschaft und Risikomanagement an der FAU,  ist im Februar 2017 in die Bayerische Akademie der Wissenschaften aufgenommen worden. Zu Mitgliedern können laut Satzung nur diejenigen Wissenschaftlerinnen und Wissenschaftler gewählt werden, deren Leistung „eine wesentliche Erweiterung des Wissensbestandes“ ihres Fachs darstellt. Die Akademie besitzt das Selbstergänzungsrecht, eine Selbstbewerbung ist nicht möglich. Der Akademie gehören damit 198 ordentliche (mit Wohnsitz bzw. Dienstort in Bayern) und 130 korrespondierende Mitglieder an. Die Bayerische Akademie der Wissenschaften ist die größte, forschungsstärkste und eine der ältesten der acht Landesakademien in Deutschland (gegründet 1759). Sie betreibt innovative Langzeitforschung, vernetzt Gelehrte über Fach- und Ländergrenzen hinweg, wirkt mit ihrer wissenschaftlichen Expertise in Politik und Gesellschaft, fördert den wissenschaftlichen Nachwuchs und ist ein Forum für den Dialog zwischen Wissenschaft und Öffentlichkeit.",NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"16.03.17 Jahrestagung des Deutschen Vereins für Versicherungswissenschaft, Berlin
Maria Alexandrova (M.A.), Felicitas Hoppe (M.Sc.) und Philipp Lechner (M.Sc. FACT) haben im Rahmen der Jahrestagung des Deutschen Vereins für Versicherungswissenschaft im März 2017 in Berlin einem internationalen Fachpublikum drei aktuelle Forschungsarbeiten des Lehrstuhls für Versicherungswirtschaft und Risikomanagement vorgestellt.",NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"Workshop on Value and Capital Management in Insurance
Im Wintersemester 2016/17 bietet der Lehrstuhl für Versicherungswirtschaft und Risikomanagement einen Workshop zum Thema „Value and Capital Management in Insurance“ (5 ECTS) an. Die Veranstaltung wird geleitet von Herrn Thomas C. Wilson, Ph.D., Chief Risk Officer bei der Allianz SE. Eine Bewerbung ist bis zum 16.11.2016 bei Herrn Dr. Alexander Bohnert unter alexander.bohnert{at}fau.de möglich. Weitere Informationen zur Veranstaltung finden Sie auf StudOn.",NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"14.10.16 Digital Leadership Forum des ZD.B – Versicherung Digital
Beim 1. Digital Leadership Forum des Zentrum Digitalisierung.Bayern (ZD.B) zum Thema Versicherungen im Allianz Auditorium in München waren Prof. Dr. Nadine Gatzert und Dr. Alexander Bohnert vom Lehrstuhl für Versicherungswirtschaft und Risikomanagement aktiv beteiligt, mit Dr. Bohnert als geladenem ZD.B-Fellow und Fachmoderator in den Expertengesprächen und damit Teil des Kernteams des Forums. Im Mittelpunkt der Expertengespräche stand die Frage, wie sich die Digitalisierung auf die Versicherungswirtschaft auswirkt und welche Handlungsbedarfe sich daraus für Politik, Wirtschaft und Bildung ergeben.",NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"30.09.16 23rd Annual Meeting of the German Finance Association (DGF), Bonn
 Johanna Eckert (M.Sc. Math.) hat im Rahmen des 23rd Annual Meeting of the German Finance Association (DGF) in Bonn eine aktuelle Forschungsarbeit zum Thema „Risk- and Value-Based Management for Non-Life Insurers under Solvency Constraints“ vorgestellt.",NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"19.09.16 43rd Seminar of the European Group of Risk and Insurance Economists (EGRIE), Zypern
Christian Eckert (M.Sc. Math.) und Johanna Eckert (M.Sc. Math.) haben im Rahmen des 43rd Seminar of the European Group of Risk and Insurance Economists auf Zypern einem internationalen Fachpublikum zwei aktuelle Forschungsarbeiten des Lehrstuhls für Versicherungswirtschaft und Risikomanagement vorgestellt.",NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"Interdisziplinärer Praxisworkshop im Master FACT, Marketing, Management & Wirtschaftsingenieurwesen: „Ideenwerkstatt Versicherungen: Von der Idee zum Business-Plan – Entwicklung innovativer Geschäftsmodelle für Versicherungen“
Im Wintersemester 2016/17 bietet der Lehrstuhl für Versicherungswirtschaft und Risikomanagement gemeinsam mit dem Lehrstuhl für Betriebswirtschaft, insbesondere Versicherungsmarketing ein lehrstuhlübergreifendes Seminar zu dem Thema „Ideenwerkstatt Versicherungen: Von der Idee zum Business-Plan – Entwicklung innovativer Geschäftsmodelle für Versicherungen“ (5 ECTS) an. Das Seminar findet in Zusammenarbeit mit der NÜRNBERGER Versicherungsgruppe als Praxispartner statt. Das Ziel des Seminars ist es, Innovationsideen der NÜRNBERGER Versicherung mit einem abgestimmten Absatz- und Marketingkonzept für den deutschen Versicherungsmarkt zu entwickeln, welche den geänderten Kundenbedürfnissen Rechnung tragen. Insbesondere den Anforderungen und Möglichkeiten der Digitalisierung müssen hierbei besondere Aufmerksamkeit zukommen. Aus dem Innovationsmanagement der NÜRNBERGER Versicherung werden den Studierenden dabei Innovationsansätze zur Verfügung gestellt. Die Gruppen treffen daraus eine Auswahl, entwickeln die Ideen weiter und formulieren einen vollständigen Business-Plan.
Teilnehmen können Studierende des Master FACT, des Master Marketing, des Master Management sowie des Master Wirtschaftsingenieurwesen (interdisziplinäre Gruppen). Die Anmeldung sollte bitte bis spätestens 07.10.2016 bei philipp.lechner{at}fau.de oder andreas.musiol{at}fau.de erfolgen. Weitere Informationen zur Veranstaltung finden Sie hier.",NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"07.08.16 Annual Meeting der American Risk and Insurance Association (ARIA), Boston
Dr. Alexander Bohnert und Philipp Lechner (M.Sc. FACT) haben im Rahmen der Jahrestagung der American Risk and Insurance Association (ARIA) in Boston aktuelle Forschungsarbeiten des Lehrstuhls für Versicherungswirtschaft und Risikomanagement zum Thema „An Empirical Investigation of Drivers and Value of Enterprise Risk Management in European Insurance Companies“ und „Determinants and Value of Enterprise Risk Management: Empirical Evidence from Germany“ vorgestellt.",NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"05.08.16 Prof. Dr. Nadine Gatzert in den Vorstand der American Risk and Insurance Association (ARIA) gewählt worden
Prof. Gatzert ist für eine Amtszeit von drei Jahren in den Vorstand der American Risk and Insurance Association (ARIA) gewählt worden und wird von 2016 bis 2019 in dem internationalen Gremium tätig sein. Die ARIA ist die weltweit wichtigste akademische Vereinigung im Bereich Risk and Insurance und wurde 1932 gegründet.",NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"24.07.16 20th International Congress on Insurance: Mathematics and Economics, Atlanta
Dr. Alexander Bohnert, Christian Eckert (M.Sc. Math) und Johanna Eckert (M.Sc. Math) haben im Rahmen des 20th International Congress on Insurance: Mathematics and Economics in Atlanta mehrere aktuelle Forschungsarbeiten des Lehrstuhls für Versicherungswirtschaft und Risikomanagement vorgestellt.",NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"24.06.16 Johanna Eckert mit Fakultätsfrauenpreis ausgezeichnet
 Der diesjährige Fakultätsfrauenpreis der Rechts- und Wirtschaftswissenschaftlichen Fakultät der Friedrich-Alexander-Universität Erlangen-Nürnberg geht 2016 an Frau Johanna Eckert (M.Sc. Math.), wissenschaftliche Mitarbeiterin am Lehrstuhl für Versicherungswirtschaft und Risikomanagement. Sie erhält die Auszeichnung zur Förderung ihrer Dissertation.",NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"19.05.16 9th Conference in Actuarial Science & Finance, Samos
Christian Eckert (M.Sc. Math.) und Johanna Eckert (M.Sc. Math.) haben im Rahmen der 9th Conference in Actuarial Science & Finance im Mai 2016 auf Samos einem internationalen Fachpublikum zwei aktuelle Forschungsarbeiten des Lehrstuhls für Versicherungswirtschaft und Risikomanagement vorgestellt.",NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"11.03.16 Jahrestagung des Deutschen Vereins für Versicherungswissenschaft, Wien
Christian Eckert (M.Sc. Math.), Johanna Eckert (M.Sc. Math.), Thomas Kosub (M.Sc. FACT), Philipp Lechner (M.Sc. FACT) und Nikolai Vogl (M.Sc. Math.) haben im Rahmen der Jahrestagung des Deutschen Vereins für Versicherungswissenschaft im März 2016 in Wien einem internationalen Fachpublikum fünf aktuelle Forschungsarbeiten des Lehrstuhls für Versicherungswirtschaft und Risikomanagement vorgestellt.",NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"29.01.16 Dr. Alexander Bohnert als Schöller Fellow 2016 ausgezeichnet
Dr. Alexander Bohnert vom Lehrstuhl für Versicherungswirtschaft und Risikomanagement wurde zum Schöller Fellow 2016 ernannt. Das „Dr. Theo und Friedl Schöller Forschungszentrum für Wirtschaft und Gesellschaft“ fördert mit den Schöller Fellowships innovative Spitzenforschung im Bereich der Wirtschaftswissenschaften. Die Auszeichnung beinhaltet Mittel in Höhe von 20.000 Euro zur Förderung seines Forschungsprojekts im Bereich des Enterprise Risk Managements.",NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"03.01.2016 Annual Meeting of the Western Risk and Insurance Association (WRIA), Maui, Hawaii
Thomas Kosub (M.Sc. FACT) und Philipp Lechner (M.Sc. FACT) haben im Rahmen des Annual Meetings der Western Risk and Insurance Association (WRIA) in Maui (Hawaii) zwei aktuelle Forschungsarbeiten zu Risiken und Risikomanagement von Investitionen in Onshore und Offshore Windparks sowie zum Thema Enterprise Risk Management präsentiert.",NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"17.09.2015 BestMasters 2015: Auszeichnung des Springer Verlags für Johanna Eckert
Der Springer Verlag prämiert die Masterarbeit von Johanna Eckert zum Thema „Kreditportfoliomodellierung unter Berücksichtigung von Abhängigkeiten zwischen den Risikoparametern PD, LGD und EAD“ durch eine Publikation in der Reihe BestMasters 2015. Mit BestMasters zeichnet Springer die besten Masterarbeiten aus, die an renommierten Hochschulen in Deutschland, Österreich und der Schweiz entstanden sind, und fördert damit den wissenschaftlichen Nachwuchs. Die mit Höchstnote ausgezeichneten Arbeiten behandeln aktuelle Themen aus unterschiedlichen Fachgebieten der Naturwissenschaften, Psychologie, Technik und Wirtschaftswissenschaften.",NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"23.08.2015 International ASTIN, AFIR/ERM and IACA Colloquia, Sydney 
Christian Eckert (M.Sc. Math.), Thomas Kosub (M.Sc. FACT) und Nikolai Vogl (M.Sc. Math.) haben auf dem 2015 International ASTIN, AFIR/ERM and IACA Colloquia in Sydney mehrere aktuelle Forschungsarbeiten am Lehrstuhl für Versicherungswirtschaft und Risikomanagement vorgestellt, u.a. zum Thema Modellierung von operationellen Risiken und Reputationsrisiken, der Bewertung von Investitionen in Renewable Energy Projects unter Berücksichtigung von regulatorischen Risiken, zu Risiken und Risikomanagement von Investitionen in Onshore und Offshore Windparks sowie Cyber Risk Management.",NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"03.08.2015 3rd World Risk and Insurance Economics Congress, München
Maria Alexandrova (M.A.), Dr. Alexander Bohnert, Christian Eckert (M.Sc. Math.) und Nikolai Vogl (M.Sc. Math.) haben im Rahmen des 3rd World Risk and Insurance Economics Congress in München einem internationalen Fachpublikum aktuelle Forschungsarbeiten des Lehrstuhls für Versicherungswirtschaft und Risikomanagement präsentiert. Die Forschungsarbeiten umfassten innovative Lebensversicherungsprodukte, die Modellierung von operationellen Risiken und Reputationsrisiken sowie die Bewertung von Investitionen in Erneuerbare Energien unter Berücksichtigung von regulatorischen Risiken.",NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"24.07.15 Vorlesung „Solvency II – Auswirkungen in der Versicherungspraxis“ im WS 2015/2016 
Herr Dr. Armin Zitzmann, Vorsitzender des Vorstands der NÜRNBERGER Versicherungsgruppe, hält am Lehrstuhl für Versicherungswirtschaft und Risikomanagement im kommenden Wintersemester 2015/2016 eine Vorlesung zu „Solvency II: Auswirkungen in der Versicherungspraxis“ (5 ECTS, Blockveranstaltungen). Anmeldungen bitte bis spätestens 16.10.2015 an Thomas Kosub (thomas.kosub{at}fau.de) (beschränkte Teilnehmerzahl). Weitere Informationen zu der Veranstaltung finden Sie hier.",NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"Versicherungen mal zwei – Katharina und Adrian über ihr duales Verbundstudium Versicherungen am Fachbereich Wirtschaftswissenschaften der FAU
Studieren und gleichzeitig einen Nebenjob, um über die Runden zu kommen? „Das geht noch besser“, dachten sich Katharina Kreklau (19) und Adrian Gauf (20) nach ihrem Abitur und entschieden sich für das Verbundstudium Versicherungen am Fachbereich Wirtschaftswissenschaften. Dieses duale Studium führt innerhalb von vier Jahren zu dem Berufsabschluss im Ausbildungsberuf „Kaufmann/-frau für Versicherungen und Finanzen“ sowie zum akademischen Grad „Bachelor of Arts“ (B.A.) im Fach Wirtschaftswissenschaften mit Schwerpunkt BWL… Link zum gesamten Erfahrungsbericht des Verbundstudiums Versicherungen an der FAU.
",NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"19.03.15 Jahrestagung des Deutschen Vereins für Versicherungswissenschaft
Maria Alexandrova (M.A.), Dr. Alexander Bohnert, Dipl.-Kfm. Jörg Burkhardt, Christian Eckert (M.Sc. Math.), Udo Klotzki (M.Sc. Math) und Thomas Kosub (M.Sc. FACT) haben im Rahmen der Jahrestagung des Deutschen Vereins für Versicherungswissenschaft im März 2015 in Berlin fünf aktuelle Forschungsarbeiten des Lehrstuhls für Versicherungswirtschaft und Risikomanagement vorgestellt.",NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"20.12.14 Joint Conference Symposium on Finance, Banking, and Insurance & DGF-Jahrestagung, Karlsruhe
Dr. Alexander Bohnert hat im Rahmen der „Joint Conference of the 21st Annual Meeting of the German Finance Association and the 13th Symposium on Finance, Banking, and Insurance“ in Karlsruhe eine aktuelle Forschungsarbeit zum Thema „Dynamic Hybrid Products in Life Insurance“ vorgestellt.",NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"16.10.2014 Promotionspreis der Staedtler-Stiftung für Dr. Alexander Bohnert
Dr. Alexander Bohnert, wissenschaftlicher Mitarbeiter am Lehrstuhl für Versicherungswirtschaft und Risikomanagement (Prof. Dr. Gatzert), wurde in einem feierlichen Rahmen am 16. Oktober 2014 am Hauptsitz der Staedtler-Unternehmensgruppe in Nürnberg mit dem Promotionspreis der Staedtler-Stiftung 2014 ausgezeichnet. Seine Dissertationsschrift beschäftigt sich mit dem Thema „Valuation and Risk Measurement in Traditional and Innovative Life Insurance“. Weitere Informationen dazu finden Sie bei FAU aktuell und der Staedtler-Stiftung.",NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"16.09.2014 SCOR/EGRIE Young Economist Best Paper Award 2014 
Die Forschungsarbeit „Convergence of Capital and Insurance Markets: Consistent Pricing of Index-Linked Catastrophic Loss Instruments“ von Prof. Dr. Nadine Gatzert, Nikolai Vogl, M.Sc. (Math.) und Prof. Dr. Sebastian Pokutta (Georgia Institute of Technology) wurde im Rahmen des 41. Annual Seminars der European Group of Risk and Insurance Economists (EGRIE) 2014 in St. Gallen mit dem SCOR/EGRIE Young Economist Best Paper Award der Konferenz ausgezeichnet.",NA
